BlockType,CondsFile,ImageFile,Time,CorrectResp,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,studyblock.thisRepN,studyblock.thisTrialN,studyblock.thisN,studyblock.thisIndex,studytrial.thisRepN,studytrial.thisTrialN,studytrial.thisN,studytrial.thisIndex,thisRow.t,notes,inst4_2.started,study_inst_2.started,fmri_resp_2.started,inst4_2.stopped,study_block.started,InstStudyBlock_Img.started,key_resp.started,study_block.stopped,block_start_time,key_resp.keys,key_resp.rt,key_resp.duration,fix.started,text.started,text.stopped,fix.stopped,study_trial.started,Study_Img.started,Study_Resp.started,stimulus_start_time,study_trial.stopped,Study_Resp.keys,Study_Resp.corr,Study_Resp.rt,Study_Resp.duration,Study_Img.stopped,Study_Resp.stopped,wait.started,wait_fix.started,fmri_resp2.started,wait.stopped,fmri_resp2.keys,fmri_resp2.rt,fmri_resp2.duration,wait_2.started,wait_fix_2.started,fmri_resp2_2.started,wait_2.stopped,fmri_resp2_2.keys,fmri_resp2_2.rt,fmri_resp2_2.duration,finish.started,wait_3.started,finish.stopped,workerId,session,date,expName,psychopyVersion,frameRate,expStart,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn73_1.jpeg,2.2979653297097844,num_5,2,0,2,0,0,2,2,0,0,9,9,7,1118.6613676719999,,,,,,,,,,,,,,1118.6466656490002,1118.6613676719999,1120.972623648,1120.9467117600002,1120.946746301,1120.972623648,1120.972623648,264.7914045910002,1123.960667498,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn21_1.jpeg,1.2325463777983536,num_5,2,0,2,0,0,2,2,0,0,10,10,8,1123.9748378190002,,,,,,,,,,,,,,1123.961879385,1123.9748378190002,1125.221060578,1125.195001728,1125.19503721,1125.221060578,1125.221060578,269.039427275,1128.197319894,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn24_1.jpeg,2.124427887914705,num_8,2,0,2,0,0,2,2,0,0,11,11,11,1128.2068830029998,,,,,,,,,,,,,,1128.1982060159999,1128.2068830029998,1130.3517843210002,1130.3243264389998,1130.324356007,1130.3517843210002,1130.3517843210002,274.17030727500014,1133.3295727660002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn22_1.jpeg,1.5542195339045664,num_8,2,0,2,0,0,2,2,0,0,12,12,9,1133.337637567,,,,,,,,,,,,,,1133.3304797800001,1133.337637567,1134.907530807,1134.880181775,1134.880217639,1134.907530807,1134.907530807,278.72576548000006,1137.886845336,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn23_1.jpeg,2.3324813091625107,num_5,2,0,2,0,0,2,2,0,0,13,13,10,1137.8935841520001,,,,,,,,,,,,,,1137.8879097499998,1137.8935841520001,1140.2312629560001,1140.212077882,1140.2121085210001,1140.2312629560001,1140.2312629560001,284.04978235,1143.2189927220002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,,,,2,0,2,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair46_1.jpeg,2.559206248716719,num_5,2,0,2,0,0,3,3,3,0,0,0,12,1152.370606002,,,,,,1143.304206893,1143.331137611,1143.331137611,1152.35192254,296.1687067930002,3,9.011881377999998,None,1152.363779876,1152.370606002,1154.9464380499999,1154.920487497,1154.920522032,1154.9464380499999,1154.9464380499999,298.76492146400005,1157.9228945539999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair43_1.jpeg,1.7410522555806724,num_8,2,0,2,0,0,3,3,3,0,1,1,9,1157.996622788,,,,,,,,,,,,,,1157.9237896230002,1157.996622788,1159.760175288,1159.736629655,1159.736664914,1159.760175288,1159.760175288,303.57938731700006,1162.7382219300002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair32_1.jpeg,1.7730465193296723,num_8,2,0,2,0,0,3,3,3,0,2,2,0,1162.7472435949999,,,,,,,,,,,,,,1162.7389795079998,1162.7472435949999,1164.5450321130002,1164.518512357,1164.518547697,1164.5450321130002,1164.5450321130002,308.3637547389999,1167.5202160499998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair39_1.jpeg,1.389581094323528,num_5,2,0,2,0,0,3,3,3,0,3,3,5,1167.5294215200001,,,,,,,,,,,,,,1167.5207988299999,1167.5294215200001,1168.922553497,1168.9035591699999,1168.903586462,1168.922553497,1168.922553497,312.7409261560001,1171.9118546149998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair37_1.jpeg,2.5746984429035242,num_8,2,0,2,0,0,3,3,3,0,4,4,3,1171.919030601,,,,,,,,,,,,,,1171.912881014,1171.919030601,1174.507552612,1174.4821765390002,1174.4822131730002,1174.507552612,1174.507552612,318.32650477900006,1177.495875516,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair38_1.jpeg,2.7460546105084735,num_8,2,0,2,0,0,3,3,3,0,5,5,4,1177.510558292,,,,,,,,,,,,,,1177.4969137429998,1177.510558292,1180.270951821,1180.2447510289999,1180.2447852670002,1180.270951821,1180.270951821,324.0895399350002,1183.2492301510001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair45_1.jpeg,2.659617309108227,num_8,2,0,2,0,0,3,3,3,0,6,6,11,1183.2577528000002,,,,,,,,,,,,,,1183.25015003,1183.2577528000002,1185.9377625400002,1185.9125395629999,1185.912584953,1185.9377625400002,1185.9377625400002,329.75643935200014,1188.9128308,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair48_1.jpeg,2.0780684853739864,num_5,2,0,2,0,0,3,3,3,0,7,7,13,1188.92358879,,,,,,,,,,,,,,1188.9135747209998,1188.92358879,1191.012179924,1190.991473143,1190.991501724,1191.012179924,1191.012179924,334.83080873400013,1194.005417063,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair44_1.jpeg,1.1443879828201142,num_8,2,0,2,0,0,3,3,3,0,8,8,10,1194.014092122,,,,,,,,,,,,,,1194.007361863,1194.014092122,1195.167666277,1195.146642179,1195.146671464,1195.167666277,1195.167666277,338.9862193160002,1198.14676804,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair33_1.jpeg,1.548890735794928,num_5,2,0,2,0,0,3,3,3,0,9,9,1,1198.1557438579998,,,,,,,,,,,,,,1198.1475821079998,1198.1557438579998,1199.711793858,1199.688394875,1199.6884193750002,1199.711793858,1199.711793858,343.53024403200016,1202.692726966,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair40_1.jpeg,1.8947718687691597,num_8,2,0,2,0,0,3,3,3,0,10,10,6,1202.7021420639999,,,,,,,,,,,,,,1202.69325433,1202.7021420639999,1204.6142546330002,1204.5870972429998,1204.5871413680002,1204.6142546330002,1204.6142546330002,348.43270487400014,1207.5910109820002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair42_1.jpeg,1.6285457166730208,num_8,2,0,2,0,0,3,3,3,0,11,11,8,1207.6016500209998,,,,,,,,,,,,,,1207.591890538,1207.6016500209998,1209.237737983,1209.2193617970001,1209.2193877139998,1209.237737983,1209.237737983,353.0564667540002,1212.220242555,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair41_1.jpeg,2.731139237548036,num_8,2,0,2,0,0,3,3,3,0,12,12,7,1212.236180369,,,,,,,,,,,,,,1212.2214401229999,1212.236180369,1214.982156681,1214.9548204870002,1214.9548539940001,1214.982156681,1214.982156681,358.80079982200004,1217.968239883,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,study/images/Pair35_1.jpeg,1.6005167263957878,num_5,2,0,2,0,0,3,3,3,0,13,13,2,1217.9851115249999,,,,,,,,,,,,,,1217.969340612,1217.9851115249999,1219.591783111,1219.572782838,1219.5728066759998,1219.591783111,1219.591783111,363.41044788199997,1222.5745923270001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study3.xlsx,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.773332589,1222.7782785069999,1224.5698134660001,1243.1967899269998,space,18.62359098600018,None,1243.197127122,1243.208911396,1245.2003840840002,1245.2038758120002,num_divide,4.473532750999766,None,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair99_1.jpeg,1.853326374969483,num_8,3,0,3,0,0,0,0,1,0,0,0,3,1259.1458138389999,,,,,,1245.2177859409999,1245.251445601,1245.251445601,1259.131703,13.927270667999892,3,13.870878987000197,None,1259.1405111220001,1259.1458138389999,1261.016184739,1260.989082437,1260.989110851,1261.016184739,1261.016184739,15.813436955999805,1263.9939389239998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair107_1.jpeg,1.2832885485687515,num_5,3,0,3,0,0,0,0,1,0,1,1,9,1264.0021600159998,,,,,,,,,,,,,,1263.9950596939998,1264.0021600159998,1265.3003477890002,1265.2746503039998,1265.2747130829998,1265.3003477890002,1265.3003477890002,20.098139704999994,1268.2755105659999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair96_1.jpeg,1.6955422007737633,num_8,3,0,3,0,0,0,0,1,0,2,2,0,1268.28520308,,,,,,,,,,,,,,1268.2762828149998,1268.28520308,1269.9975104129999,1269.9700244169999,1269.9700601139998,1269.9975104129999,1269.9975104129999,24.794951713000046,1272.9866961920002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair105_1.jpeg,2.1471731151436098,num_8,3,0,3,0,0,0,0,1,0,3,3,7,1273.0031503220002,,,,,,,,,,,,,,1272.987829617,1273.0031503220002,1275.1615577490002,1275.13592926,1275.135964225,1275.1615577490002,1275.1615577490002,29.959242569999788,1278.1509495240002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair101_1.jpeg,1.1386241291924035,num_8,3,0,3,0,0,0,0,1,0,4,4,5,1278.168663041,,,,,,,,,,,,,,1278.151849331,1278.168663041,1279.331743353,1279.3042056670001,1279.3042573120001,1279.331743353,1279.331743353,34.12902228299981,1282.3148781139998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair112_1.jpeg,2.415671573282691,num_8,3,0,3,0,0,0,0,1,0,5,5,13,1282.320171296,,,,,,,,,,,,,,1282.315377163,1282.320171296,1284.7599856840002,1284.735034234,1284.7350696090002,1284.7599856840002,1284.7599856840002,39.5572857520001,1287.737493045,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair111_1.jpeg,1.3775330689918368,num_5,3,0,3,0,0,0,0,1,0,6,6,12,1287.7459763739998,,,,,,,,,,,,,,1287.7383788420002,1287.7459763739998,1289.1346737899999,1289.1151459090001,1289.115182122,1289.1346737899999,1289.1346737899999,43.932074103000105,1292.1199833340002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair110_1.jpeg,2.954133176270563,num_5,3,0,3,0,0,0,0,1,0,7,7,11,1292.128238012,,,,,,,,,,,,,,1292.120953694,1292.128238012,1295.0908692369999,1295.068718126,1295.0687421910002,1295.0908692369999,1295.0908692369999,49.888034914999935,1298.0796582859998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair103_1.jpeg,1.2446917724239086,num_8,3,0,3,0,0,0,0,1,0,8,8,6,1298.096161081,,,,,,,,,,,,,,1298.081319849,1298.096161081,1299.358717094,1299.33171099,1299.3317559010002,1299.358717094,1299.358717094,54.15649559900021,1302.3437920669999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair100_1.jpeg,2.90220219384094,num_5,3,0,3,0,0,0,0,1,0,9,9,4,1302.3523901120002,,,,,,,,,,,,,,1302.345003589,1302.3523901120002,1305.2723218719998,1305.247885926,1305.247921708,1305.2723218719998,1305.2723218719998,60.07003764499996,1308.248816793,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair98_1.jpeg,1.8565796272283364,num_5,3,0,3,0,0,0,0,1,0,10,10,2,1308.257172089,,,,,,,,,,,,,,1308.249708072,1308.257172089,1310.1335270999998,1310.111744415,1310.111778776,1310.1335270999998,1310.1335270999998,64.9312665880002,1313.124877879,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair106_1.jpeg,1.50567983,num_8,3,0,3,0,0,0,0,1,0,11,11,8,1313.1416678250002,,,,,,,,,,,,,,1313.1255542489998,1313.1416678250002,1314.6682963580001,1314.6438050370002,1314.643840056,1314.6682963580001,1314.6682963580001,69.46621811700015,1317.6551737,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair108_1.jpeg,2.2327817978312177,num_8,3,0,3,0,0,0,0,1,0,12,12,10,1317.67145462,,,,,,,,,,,,,,1317.656768242,1317.67145462,1319.913819115,1319.889550813,1319.8895780500002,1319.913819115,1319.913819115,74.71105497000008,1322.8939995800001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair97_1.jpeg,2.3025189829870403,num_5,3,0,3,0,0,0,0,1,0,13,13,1,1322.90324779,,,,,,,,,,,,,,1322.894869704,1322.90324779,1325.2253110030001,1325.1960418429999,1325.196075075,1325.2253110030001,1325.2253110030001,80.02278961999991,1328.204111867,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,,,,3,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj24_1.jpeg,1.1117018987157725,num_5,3,0,3,0,0,1,1,0,0,0,0,11,1333.101717908,,,,,,1328.3237226320002,1328.3479336139999,1328.3479336139999,1333.086245334,87.88181707800004,3,4.735050268000123,None,1333.09496321,1333.101717908,1334.2246113679998,1334.2024574920001,1334.2025015670001,1334.2246113679998,1334.2246113679998,89.022111365,1337.2064910459999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj76_1.jpeg,2.4464342593380533,num_5,3,0,3,0,0,1,1,0,0,1,1,5,1337.2165526150002,,,,,,,,,,,,,,1337.207394512,1337.2165526150002,1339.671291138,1339.651747244,1339.651781955,1339.671291138,1339.671291138,94.46867215100019,1342.668054526,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj20_1.jpeg,1.014454932089585,num_5,3,0,3,0,0,1,1,0,0,2,2,7,1342.6846037,,,,,,,,,,,,,,1342.6692618390002,1342.6846037,1343.705520252,1343.6863448109998,1343.686380915,1343.705520252,1343.705520252,98.50299733700012,1346.6996164379998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj17_1.jpeg,2.437768550395427,num_8,3,0,3,0,0,1,1,0,0,3,3,4,1346.716085948,,,,,,,,,,,,,,1346.700698949,1346.716085948,1349.1606381709998,1349.1399100849999,1349.139943996,1349.1606381709998,1349.1606381709998,103.95838832299978,1352.1454691550002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj15_1.jpeg,1.1602717158719045,num_5,3,0,3,0,0,1,1,0,0,4,4,2,1352.15260395,,,,,,,,,,,,,,1352.1467673060001,1352.15260395,1353.319594522,1353.300533731,1353.30056944,1353.319594522,1353.319594522,108.11777750700003,1356.300807599,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj21_1.jpeg,1.721783345194272,num_5,3,0,3,0,0,1,1,0,0,5,5,8,1356.3112356850002,,,,,,,,,,,,,,1356.3014271890002,1356.3112356850002,1358.0384226410001,1358.019698301,1358.019727296,1358.0384226410001,1358.0384226410001,112.8362057459999,1361.02901364,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj27_1.jpeg,2.3392657752166377,num_8,3,0,3,0,0,1,1,0,0,6,6,10,1361.045641454,,,,,,,,,,,,,,1361.0302278539998,1361.045641454,1363.402559964,1363.381674199,1363.3817186820002,1363.402559964,1363.402559964,118.2003218660002,1366.393959726,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj54_1.jpeg,1.9482856629384562,num_5,3,0,3,0,0,1,1,0,0,7,7,13,1366.4107648049999,,,,,,,,,,,,,,1366.3947935420001,1366.4107648049999,1368.363968912,1368.3438950169998,1368.3439305410002,1368.363968912,1368.363968912,123.16194879600016,1371.3478382859998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj13_1.jpeg,1.6076570931167662,num_5,3,0,3,0,0,1,1,0,0,8,8,0,1371.357257953,,,,,,,,,,,,,,1371.3486040369999,1371.357257953,1372.966545758,1372.949612768,1372.9496408680002,1372.966545758,1372.966545758,127.7640661559999,1375.959036493,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj32_1.jpeg,2.3613855867382796,num_8,3,0,3,0,0,1,1,0,0,9,9,1,1375.974955238,,,,,,,,,,,,,,1375.9601027090002,1375.974955238,1378.3347516120002,1378.3234602379998,1378.3234837129999,1378.3347516120002,1378.3347516120002,133.13186549300008,1381.323971542,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj16_1.jpeg,1.1764130997552988,num_8,3,0,3,0,0,1,1,0,0,10,10,3,1381.340093976,,,,,,,,,,,,,,1381.325198568,1381.340093976,1382.525593278,1382.5062117779999,1382.5062404660002,1382.525593278,1382.525593278,137.3231762280002,1385.510342509,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj51_1.jpeg,2.9440612229529437,num_8,3,0,3,0,0,1,1,0,0,11,11,9,1385.520233783,,,,,,,,,,,,,,1385.511105606,1385.520233783,1388.465352793,1388.452846878,1388.4528633589998,1388.465352793,1388.465352793,143.26235351600008,1391.4542696610001,None,0,,,1391.468146412,1391.468146412,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj49_1.jpeg,1.5547606743148452,num_5,3,0,3,0,0,1,1,0,0,12,12,12,1391.468146412,,,,,,,,,,,,,,1391.455087803,1391.468146412,1393.0271128590002,1393.009326803,1393.0093550840002,1393.0271128590002,1393.0271128590002,147.8248513630001,1396.0176749759999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
