BlockType,CondsFile,ImageFile,Time,CorrectResp,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,studyblock.thisRepN,studyblock.thisTrialN,studyblock.thisN,studyblock.thisIndex,studytrial.thisRepN,studytrial.thisTrialN,studytrial.thisN,studytrial.thisIndex,thisRow.t,notes,inst4_2.started,study_inst_2.started,fmri_resp_2.started,inst4_2.stopped,study_block.started,InstStudyBlock_Img.started,key_resp.started,study_block.stopped,block_start_time,key_resp.keys,key_resp.rt,key_resp.duration,fix.started,text.started,text.stopped,fix.stopped,study_trial.started,Study_Img.started,Study_Resp.started,stimulus_start_time,study_trial.stopped,Study_Resp.keys,Study_Resp.corr,Study_Resp.rt,Study_Resp.duration,Study_Img.stopped,Study_Resp.stopped,wait.started,wait_fix.started,fmri_resp2.started,wait.stopped,fmri_resp2.keys,fmri_resp2.rt,fmri_resp2.duration,wait_2.started,wait_fix_2.started,fmri_resp2_2.started,wait_2.stopped,fmri_resp2_2.keys,fmri_resp2_2.rt,fmri_resp2_2.duration,finish.started,wait_3.started,finish.stopped,workerId,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,0.013373502995818853,0.027774114976637065,1.996257220976986,240.38793352700304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj41_1.jpeg,1.6864489169387133,num_5,0,0,0,0,0,0,0,0,0,0,0,0,245.8182274189312,,,,,,240.3971514350269,240.4554845020175,240.4554845020175,245.7815290610306,5.393601009,num_2,5.322868273011409,None,245.7986997399712,245.8182274189312,247.51911959797144,247.49759376095608,247.49762577202637,247.51911959797144,247.51911959797144,7.131556640029885,250.5008300000336,num_5,1,1.4032188080018386,0.4719071419676766,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj69_1.jpeg,2.5782488317627372,num_5,0,0,0,0,0,0,0,0,0,1,1,7,250.5127040889347,,,,,,,,,,,,,,250.50228130398318,250.5127040889347,253.1025136859389,253.07944885303732,253.07956965302583,253.1025136859389,253.1025136859389,12.714996987953782,256.08188907802105,num_5,1,0.7797943319892511,0.4080435159849003,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj34_1.jpeg,2.6610683635905685,num_8,0,0,0,0,0,0,0,0,0,2,2,4,256.0933830719441,,,,,,,,,,,,,,256.0829010659363,256.0933830719441,258.7612543969881,258.7435858,258.7436760199489,258.7612543969881,258.7612543969881,18.373744250973687,261.7486846599495,num_8,1,0.833082206,0.23193513602018356,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj12_1.jpeg,1.327944396112209,num_5,0,0,0,0,0,0,0,0,0,3,3,1,261.7592481819447,,,,,,,,,,,,,,261.7502365509281,261.7592481819447,263.0917745770421,263.0754361139843,263.07547260203864,263.0917745770421,263.0917745770421,22.704317637952045,266.0752979880199,num_5,1,0.74251805,0.32798877905588597,266.0829213,266.0829213,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj46_1.jpeg,2.602853651968369,num_5,0,0,0,0,0,0,0,0,0,4,4,12,266.0829213,,,,,,,,,,,,,,266.07719438895583,266.0829213,268.69322999496944,268.6751601259457,268.67519127600826,268.69322999496944,268.69322999496944,28.305723267025314,271.67924533295445,num_5,1,0.7890802120091394,0.29601913306396455,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj9_1.jpeg,1.2055605833537681,num_8,0,0,0,0,0,0,0,0,0,5,5,11,271.68967872695066,,,,,,,,,,,,,,271.6808377390262,271.68967872695066,272.89767012302764,272.8806261960417,272.88065660197753,272.89767012302764,272.89767012302764,32.510110571049154,275.88876212993637,num_8,1,0.9846746409311891,0.23201976204290986,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj4_1.jpeg,1.5361792972146124,num_5,0,0,0,0,0,0,0,0,0,6,6,5,275.89552008197643,,,,,,,,,,,,,,275.8901513610035,275.89552008197643,277.4404710549861,277.42245782597456,277.42248337203637,277.4404710549861,277.4404710549861,37.052949958946556,280.42692617094144,num_5,1,1.0338148600421846,0.32802787993568927,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj78_1.jpeg,1.4908405856986189,num_5,0,0,0,0,0,0,0,0,0,7,7,9,280.43739961693063,,,,,,,,,,,,,,280.4285041639814,280.43739961693063,281.94072693004273,281.9214596829843,281.92149986396544,281.94072693004273,281.94072693004273,41.55335406702943,284.9243760439567,num_5,1,0.8776300209574401,0.30396010901313275,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj86_1.jpeg,2.0442657882184316,num_8,0,0,0,0,0,0,0,0,0,8,8,2,284.93612350698095,,,,,,,,,,,,,,284.92567786201835,284.93612350698095,286.99139117693994,286.97037101897877,286.97043233702425,286.99139117693994,286.99139117693994,46.60387956,289.9734390899539,num_8,1,0.6989343910245225,0.2639380809850991,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj65_1.jpeg,2.5505844888655185,num_8,0,0,0,0,0,0,0,0,0,9,9,6,289.98475897999015,,,,,,,,,,,,,,289.9746292310301,289.98475897999015,292.5381814999273,292.5186643030029,292.51870345300995,292.5381814999273,292.5381814999273,52.150801401003264,295.52235577395186,num_8,1,1.2161625470034778,0.24795223597902805,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj48_1.jpeg,2.074681191184287,num_8,0,0,0,0,0,0,0,0,0,10,10,13,295.5332514960319,,,,,,,,,,,,,,295.5239165070234,295.5332514960319,297.6173911719816,297.6006258,297.6006583189592,297.6173911719816,297.6173911719816,57.22987361904234,300.60460605297703,num_8,1,0.8488692910177633,0.2240648919250816,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj8_1.jpeg,2.819414737607065,num_5,0,0,0,0,0,0,0,0,0,11,11,10,300.6152168349363,,,,,,,,,,,,,,300.60592549992725,300.6152168349363,303.4409529049881,303.4211904669646,303.42122184694745,303.4409529049881,303.4409529049881,63.053409441024996,306.4309845500393,num_5,1,0.761386041,0.2640263300854713,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj7_1.jpeg,1.6252859280785785,num_5,0,0,0,0,0,0,0,0,0,12,12,8,306.43698674603365,,,,,,,,,,,,,,306.43204689898994,306.43698674603365,308.0652393270284,308.0479752100073,308.0480059100082,308.0652393270284,308.0652393270284,67.67772083496675,311.0512070939876,num_5,1,0.697087905,0.2880104120122269,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,study/images/Obj30_1.jpeg,2.6438546826284073,num_8,0,0,0,0,0,0,0,0,0,13,13,3,311.06198177300394,,,,,,,,,,,,,,311.0523426409345,311.06198177300394,313.71398248092737,313.6962051,313.6962366850348,313.71398248092737,313.71398248092737,73.32654407899827,316.7002918960061,num_8,1,1.1762747999746352,0.18414023506920785,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study1.xlsx,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair70_1.jpeg,1.380427696284317,num_8,0,0,0,0,0,1,1,2,0,0,0,4,320.80136684596073,,,,,,316.7398604369955,316.77816765604075,316.77816765604075,320.7723562,80.38442855305038,num_2,3.976079186075367,None,320.7896406749496,320.80136684596073,322.1797703159973,322.1649233700009,322.16495171701536,322.1797703159973,322.1797703159973,81.79226802801713,325.16521969099995,num_8,1,1.7345953929470852,0.2719462689710781,325.1751739389729,325.1751739389729,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair77_1.jpeg,2.394205384244048,num_5,0,0,0,0,0,1,1,2,0,1,1,11,325.1751739389729,,,,,,,,,,,,,,325.1666745,325.1751739389729,327.5828427049564,327.5593446199782,327.55939121195115,327.5828427049564,327.5828427049564,87.19539437198546,330.56120878702495,num_5,1,1.2274184400448576,0.28803785296622664,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair64_1.jpeg,2.6558401639636573,num_8,0,0,0,0,0,1,1,2,0,2,2,0,330.57413567602634,,,,,,,,,,,,,,330.5619007400237,330.57413567602634,333.2352555,333.21383645699825,333.2138973189285,333.2352555,333.2352555,92.84777280699927,336.22252346295863,num_8,1,1.2070831949822605,0.2719967720331624,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair67_1.jpeg,1.032492422885639,num_8,0,0,0,0,0,1,1,2,0,3,3,1,336.2299787600059,,,,,,,,,,,,,,336.2244786089286,336.2299787600059,337.2665013639489,337.2453067220049,337.2453654379351,337.2665013639489,337.2665013639489,96.87909799604677,340.25474649702664,num_8,1,1.1438148739980534,0.2719923759577796,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair73_1.jpeg,1.1329768430713747,num_5,0,0,0,0,0,1,1,2,0,4,4,7,340.2624544199789,,,,,,,,,,,,,,340.2568245,340.2624544199789,341.4113214199897,341.3885698,341.3886329709785,341.4113214199897,341.4113214199897,101.02385262795724,344.3926306599751,num_5,1,1.8150658799568191,0.22395704698283225,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair76_1.jpeg,2.9957728268502475,num_5,0,0,0,0,0,1,1,2,0,5,5,10,344.4034521849826,,,,,,,,,,,,,,344.3943379910197,344.4034521849826,347.4057190429885,347.3871632210212,347.3871951,347.4057190429885,347.4057190429885,107.01831196399871,350.39082161092665,num_5,1,1.1246565990149975,0.2879963848972693,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair72_1.jpeg,2.9924688236749515,num_8,0,0,0,0,0,1,1,2,0,6,6,6,350.40162213600706,,,,,,,,,,,,,,350.39200720598456,350.40162213600706,353.40860750502907,353.3856083609862,353.3856412169989,353.40860750502907,353.40860750502907,113.02183982299175,356.3889721209416,num_8,1,1.8657318439800292,0.26398977101780474,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair75_1.jpeg,2.6777627394516497,num_5,0,0,0,0,0,1,1,2,0,7,7,9,356.4006432390306,,,,,,,,,,,,,,356.3902921589324,356.4006432390306,359.0879127,359.06705482304096,359.06708122300915,359.0879127,359.0879127,118.70051760703791,362.0710671240231,num_5,1,1.2824110799701884,0.28796880203299224,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair68_1.jpeg,2.2524932607944885,num_5,0,0,0,0,0,1,1,2,0,8,8,2,362.0817183619365,,,,,,,,,,,,,,362.0719343,362.0817183619365,364.33823777595535,364.3204191,364.32043877395336,364.33823777595535,364.33823777595535,123.95072987896856,367.33070000295993,num_5,1,1.2321245319908485,0.2479546540416777,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair78_1.jpeg,1.5686401213442056,num_8,0,0,0,0,0,1,1,2,0,9,9,12,367.3377852939302,,,,,,,,,,,,,,367.3325884080259,367.3377852939302,368.9213790179929,368.8979028459871,368.89793742098846,368.9213790179929,368.9213790179929,128.53403520502616,371.90259204700124,num_8,1,1.4089783580275252,0.26393763395026326,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair79_1.jpeg,2.8144069703025054,num_8,0,0,0,0,0,1,1,2,0,10,10,13,371.9123586890055,,,,,,,,,,,,,,371.90390879195184,371.9123586890055,374.73864556499757,374.7153952559456,374.71543580200523,374.73864556499757,374.73864556499757,134.3514508670196,377.71683776099235,num_8,1,2.039566120947711,0.2721127129625529,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair69_1.jpeg,2.646958313934766,num_8,0,0,0,0,0,1,1,2,0,11,11,3,377.72782508900855,,,,,,,,,,,,,,377.7179749549832,377.72782508900855,380.3886701989686,380.36183165502734,380.36186323396396,380.3886701989686,380.3886701989686,140.00135277304798,383.36576300498564,num_8,1,1.261630260036327,0.23204409494064748,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair71_1.jpeg,1.7569355746166397,num_5,0,0,0,0,0,1,1,2,0,12,12,5,383.3765489299549,,,,,,,,,,,,,,383.3673393439967,383.3765489299549,385.1374474449549,385.11683937197085,385.11687127896585,385.1374474449549,385.1374474449549,144.7501277900301,388.1246830499731,num_5,1,2.2328800229588524,0.2480126000009477,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,study/images/Pair74_1.jpeg,2.465877006,num_5,0,0,0,0,0,1,1,2,0,13,13,8,388.1295251119882,,,,,,,,,,,,,,388.1255382510135,388.1295251119882,390.60496137395967,390.5813893339364,390.5814500149572,390.60496137395967,390.60496137395967,150.2178051789524,393.59022381994873,num_8,0,1.3893016839865595,0.24797813198529184,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study5.xlsx,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair7_1.jpeg,2.515311110852611,num_8,0,0,0,0,0,2,2,3,0,0,0,6,405.92308821703773,,,,,,393.64205763093196,393.6764487869805,393.6764487869805,405.89427151100244,165.5063360159984,num_2,12.213896477012895,None,405.91111629398074,405.92308821703773,408.4393751230091,408.4245559730334,408.42457410204224,408.4393751230091,408.4393751230091,168.05182700802106,411.4248471669853,num_8,1,0.9469152720412239,0.22413765802048147,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair12_1.jpeg,1.4831341915987075,num_8,0,0,0,0,0,2,2,3,0,1,1,11,411.43477100797463,,,,,,,,,,,,,,411.42744224797934,411.43477100797463,412.92028359498363,412.9020335560199,412.90205210098065,412.92028359498363,412.92028359498363,172.53281031700317,415.90326362499036,num_8,1,1.8340676819207147,0.2479629220906645,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair3_1.jpeg,1.3862482165297751,num_5,0,0,0,0,0,2,2,3,0,2,2,2,415.9174586930312,,,,,,,,,,,,,,415.90480542194564,415.9174586930312,417.3137832930079,417.2922532269731,417.2922857690137,417.3137832930079,417.3137832930079,176.92659763095435,420.2996837620158,num_5,1,1.448469513,0.26403635705355555,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair4_1.jpeg,2.951566686265909,num_5,0,0,0,0,0,2,2,3,0,3,3,3,420.3066054160008,,,,,,,,,,,,,,420.30127089994494,420.3066054160008,423.26825548300985,423.2496403850382,423.24966217402834,423.26825548300985,423.26825548300985,182.8809375950368,426.25443026493303,num_5,1,1.2140300970058888,0.2640033420175314,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair1_1.jpeg,2.7747730895760014,num_8,0,0,0,0,0,2,2,3,0,4,4,0,426.2642434539739,,,,,,,,,,,,,,426.25597261893563,426.2642434539739,429.05199230404105,429.0312286859844,429.03125502797775,429.05199230404105,429.05199230404105,188.66482097597327,432.03547399898525,num_8,1,0.9743632640456781,0.27194382599554956,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair14_1.jpeg,2.7453401693542876,num_5,0,0,0,0,0,2,2,3,0,5,5,13,432.04617653996684,,,,,,,,,,,,,,432.03684909897856,432.04617653996684,434.80643302493263,434.7803849070333,434.7804305900354,434.80643302493263,434.80643302493263,194.41957722604275,437.7950927900383,num_5,1,1.2678605440305546,0.31199474597815424,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair8_1.jpeg,1.900661737,num_8,0,0,0,0,0,2,2,3,0,6,6,7,437.80412547895685,,,,,,,,,,,,,,437.79722293198574,437.80412547895685,439.71765112294815,439.695724,439.6957561749732,439.71765112294815,439.71765112294815,199.33066374994814,442.7000165139325,num_8,1,1.9086870820028707,0.2639798140153289,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair9_1.jpeg,2.4481087706488074,num_5,0,0,0,0,0,2,2,3,0,7,7,8,442.7098993189866,,,,,,,,,,,,,,442.70131755503826,442.7098993189866,445.1681466830196,445.14448148198426,445.1445286850212,445.1681466830196,445.1681466830196,204.78092153405305,448.1477482810151,num_5,1,1.5541822139639407,0.2719682500464842,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair5_1.jpeg,1.445217057241547,num_8,0,0,0,0,0,2,2,3,0,8,8,4,448.1579676970141,,,,,,,,,,,,,,448.1484651849605,448.1579676970141,449.6197431170149,449.5923842919292,449.5924176509725,449.6197431170149,449.6197431170149,209.23264029994607,452.59725122503005,num_8,1,1.110529075958766,0.2960890290560201,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair6_1.jpeg,1.5151691182010452,num_5,0,0,0,0,0,2,2,3,0,9,9,5,452.60715414304286,,,,,,,,,,,,,,452.5985533639323,452.60715414304286,454.12607097194996,454.1080193229718,454.10805009596515,454.12607097194996,454.12607097194996,213.73884729400743,457.11200255400036,num_5,1,1.7642377250595018,0.27207706798799336,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair11_1.jpeg,1.4440167664362138,num_8,0,0,0,0,0,2,2,3,0,10,10,10,457.1227562749991,,,,,,,,,,,,,,457.1133256290341,457.1227562749991,458.5823443320114,458.5572814659681,458.55731442803517,458.5823443320114,458.5823443320114,218.19505048904102,461.56115672993474,num_5,0,1.6519732529995963,0.27199959894642234,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair2_1.jpeg,2.267154844388127,num_8,0,0,0,0,0,2,2,3,0,11,11,1,461.5711071710102,,,,,,,,,,,,,,461.5622658650391,461.5711071710102,463.84713136893697,463.82247096602805,463.82250289293006,463.84713136893697,463.84713136893697,223.4598007230088,466.82703537796624,num_8,1,1.1791457840008661,0.28803845203947276,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair13_1.jpeg,2.1608979942810542,num_8,0,0,0,0,0,2,2,3,0,12,12,12,466.83732775598764,,,,,,,,,,,,,,466.8281282869866,466.83732775598764,469.01133563392796,468.98771033994853,468.9877361539984,469.01133563392796,469.01133563392796,228.6241858219728,471.9910734510049,num_8,1,0.9990301909856498,0.2479278709506616,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,study/images/Pair10_1.jpeg,2.664357674563501,num_5,0,0,0,0,0,2,2,3,0,13,13,9,472.00240895093884,,,,,,,,,,,,,,471.99242642801255,472.00240895093884,474.6754714900162,474.6529780529672,474.6530098710209,474.6754714900162,474.6754714900162,234.28828949097078,477.6554888599785,num_5,1,1.4548571970080957,0.2719820929924026,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study1.xlsx,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study9.xlsx,study/images/Pair146_1.jpeg,1.5010439063024898,num_5,0,0,0,0,0,3,3,1,0,0,0,13,482.9290210889885,,,,,,477.7080143049825,477.74182071594987,477.74182071594987,482.90118994098157,242.51326586096548,num_2,5.156568328035064,None,482.91616035602055,482.9290210889885,484.4415742729325,484.4167629700387,484.4167959659826,484.4415742729325,484.4415742729325,244.05452094704378,487.41864013893064,num_8,0,1.0087605660082772,0.23193300003185868,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
